employeeId,department,tenure_months,attendance_rate,late_count,absence_count,leave_days_taken,annual_leave_remaining,performance_score,dept_avg_performance,overtime_hours,half_day_count,prev_month_score,manager_change_count,warnings_issued,attrition_risk,attrition_label
EMP0957,Sales,24,90.99,2,2,0,20,81.08,58.45,1.7,3,77.65,0,1,4.78,0
EMP0958,Sales,61,60.26,9,4,7,13,75.49,80.81,5.9,1,68.16,1,0,15.95,0
EMP0959,Sales,83,78.58,3,2,9,11,74.67,73.42,0,0,80.92,0,0,5.24,0
EMP0960,Engineering,50,79.19,9,2,10,10,74.04,76.57,2.7,0,63.94,1,0,13.01,0
EMP0961,Support,3,81.39,3,2,14,6,84.95,84.53,2.2,1,79.5,0,0,10.85,0
EMP0962,Sales,23,92.66,0,1,5,15,57.33,71.64,0,0,51.42,3,0,12.87,0
EMP0963,Finance,25,92.39,0,0,13,7,66.17,77.34,6.2,2,68.79,0,1,9.66,0
EMP0964,Sales,26,88.29,3,1,3,17,87.33,77.26,4.0,0,93.79,0,0,6.58,0
EMP0965,HR,42,93.36,1,3,6,14,78.04,73.97,3.9,1,68.62,0,1,6.71,0
EMP0966,HR,15,66.23,7,4,7,13,69.24,68.88,0,0,64.23,0,2,10.43,0
EMP0967,Sales,88,90.6,3,1,5,15,85.3,78.7,5.3,0,87.14,0,0,4.14,0
EMP0968,HR,44,96.38,0,0,3,17,84.73,85.2,1.1,0,93.17,0,0,3.47,0
EMP0969,Engineering,90,87.51,0,2,11,9,77.86,73.89,4.9,1,77.21,2,0,6.13,0
EMP0970,Sales,89,100.0,1,0,11,9,100.0,76.91,2.6,2,94.6,0,0,0.0,0
EMP0971,HR,20,86.15,2,2,6,14,96.87,74.82,9.5,2,93.88,0,0,6.49,0
EMP0972,HR,55,89.41,0,2,10,10,63.17,75.0,2.3,1,62.45,0,0,13.26,0
EMP0973,Finance,31,70.39,7,2,5,15,76.81,75.79,9.8,0,78.21,1,0,10.79,0
EMP0974,Engineering,65,77.53,7,2,1,19,72.02,100.0,5.9,2,75.73,0,1,11.15,0
EMP0975,Support,54,89.63,0,0,12,8,68.89,66.42,0,0,76.18,3,0,4.43,0
EMP0976,Sales,47,73.0,5,3,7,13,63.28,77.33,0,0,61.28,1,2,12.6,1
EMP0977,Operations,38,91.96,0,0,10,10,78.56,73.76,3.1,0,78.06,0,0,3.45,0
EMP0978,Support,57,91.85,2,0,3,17,76.62,69.6,11.9,2,84.74,2,0,4.4,0
EMP0979,Engineering,37,100.0,0,2,5,15,79.73,71.29,0,0,81.97,1,0,8.79,0
EMP0980,Support,19,79.36,5,3,4,16,63.67,88.49,9.0,2,67.92,0,0,11.6,0
EMP0981,Operations,68,83.76,5,2,7,13,87.42,71.35,6.0,0,78.76,1,0,5.37,0
EMP0982,Operations,62,88.01,2,1,3,17,49.34,52.92,17.8,4,41.62,0,0,12.83,0
EMP0983,Sales,43,97.96,0,3,9,11,70.64,73.05,2.0,0,72.07,1,0,6.82,0
EMP0984,Support,67,93.29,3,0,9,11,88.04,76.19,8.8,2,95.66,0,0,4.9,0
EMP0985,HR,18,84.94,1,1,9,11,75.81,78.99,0,0,76.71,0,0,6.4,0
EMP0986,Support,78,100.0,1,2,9,11,69.01,80.23,3.3,0,64.84,0,2,8.14,0
EMP0987,Operations,45,98.49,0,0,9,11,64.76,92.46,3.7,0,65.66,0,0,3.04,0
EMP0988,Sales,86,82.43,5,0,4,16,67.53,59.05,8.1,0,70.27,0,1,7.58,0
EMP0989,Engineering,19,94.58,0,2,9,11,63.59,83.29,6.1,0,65.65,0,0,1.55,0
EMP0990,Support,64,84.36,3,2,8,12,77.25,60.19,4.6,0,79.49,0,0,6.82,0
EMP0991,Sales,70,75.88,8,4,2,18,52.19,78.88,0.8,1,56.03,0,0,12.09,0
EMP0992,HR,4,79.75,6,1,10,10,52.21,64.06,1.6,0,52.63,0,0,16.66,0
EMP0993,HR,31,99.75,0,0,0,20,97.7,71.83,6.3,0,98.69,0,0,0.0,0
EMP0994,HR,87,96.02,0,0,3,17,67.77,74.03,11.8,0,68.69,1,0,0.7,0
EMP0995,Sales,51,100.0,0,1,6,14,53.3,76.04,12.3,0,51.36,1,2,6.82,0
EMP0996,Finance,5,100.0,0,0,15,5,53.63,73.74,0,3,57.53,0,0,8.21,0
EMP0997,Sales,81,92.6,2,0,12,8,38.17,75.02,2.4,0,37.45,2,0,8.68,0
EMP0998,HR,26,56.86,9,7,16,4,60.92,84.74,7.9,0,62.66,0,0,17.3,0
EMP0999,Sales,74,100.0,0,0,5,15,80.2,66.73,0.8,0,75.65,0,0,0.0,0
EMP1000,Support,81,91.03,0,0,0,20,59.45,75.28,0,0,49.11,0,0,1.74,0
EMP1001,Sales,23,89.95,1,0,10,10,86.82,70.6,1.8,0,84.41,0,0,8.49,0
EMP1002,Sales,95,79.56,4,1,13,7,80.15,92.59,0.7,2,77.21,0,0,7.24,0
EMP1003,Sales,44,83.2,0,3,16,4,45.75,84.12,16.8,1,55.89,0,0,17.96,1
EMP1004,Sales,14,76.88,5,1,15,5,63.09,63.23,11.7,0,63.39,1,1,17.27,0
EMP1005,Engineering,25,82.16,6,4,2,18,76.48,83.77,0,0,74.37,0,1,11.05,0
EMP1006,Engineering,12,92.35,1,0,11,9,62.07,73.21,6.5,0,63.6,2,1,6.4,0
EMP1007,Sales,13,88.94,4,1,7,13,84.66,82.05,0,0,83.48,2,1,7.87,0
EMP1008,HR,50,66.2,6,6,11,9,69.14,74.53,0.8,0,69.5,0,1,17.13,0
EMP1009,Finance,52,91.39,2,0,14,6,79.4,81.61,5.9,1,73.49,1,0,3.08,0
EMP1010,Operations,18,77.11,5,2,13,7,65.51,69.32,10.8,3,58.96,0,0,10.34,0
EMP1011,Operations,39,100.0,0,2,6,14,62.68,85.24,12.8,1,65.03,1,0,6.25,0
EMP1012,Operations,10,94.15,1,2,2,18,85.68,77.05,2.3,2,76.16,0,0,5.59,0
EMP1013,Operations,88,96.24,1,1,4,16,60.2,84.29,3.8,0,65.54,3,0,8.68,0
EMP1014,HR,93,100.0,0,0,8,12,62.75,74.66,0.4,0,68.13,2,0,7.26,0
EMP1015,Sales,14,87.37,2,2,9,11,90.7,81.82,4.2,2,99.71,0,0,8.78,0
EMP1016,Operations,27,85.29,2,2,8,12,57.34,82.54,7.4,1,58.62,0,0,2.3,0
EMP1017,Support,35,76.35,6,5,0,20,65.13,61.2,3.3,0,72.54,2,0,13.23,0
EMP1018,Sales,24,81.97,0,2,6,14,64.61,63.09,7.3,1,65.72,0,0,11.37,1
EMP1019,Operations,23,100.0,3,0,6,14,66.7,81.81,7.7,0,68.63,0,0,10.04,0
EMP1020,Operations,42,77.33,3,3,13,7,81.44,68.55,2.2,0,78.95,0,1,13.43,0
EMP1021,HR,38,88.04,3,0,14,6,43.41,62.32,4.1,3,36.45,0,1,14.95,1
EMP1022,Sales,23,81.36,4,1,13,7,54.52,85.79,0,1,48.78,1,0,16.03,0
EMP1023,Sales,32,89.95,2,0,0,20,82.83,73.32,0,1,87.11,0,0,5.3,0
EMP1024,Support,60,73.85,6,2,6,14,79.63,72.84,0,0,89.18,0,0,10.14,0
EMP1025,Engineering,26,100.0,0,0,11,9,89.89,76.93,0,0,93.74,2,2,8.15,0
EMP1026,Engineering,3,91.11,0,2,15,5,95.75,73.19,1.7,1,92.18,1,0,11.7,0
EMP1027,Engineering,74,76.33,6,3,13,7,100.0,76.54,5.5,1,100.0,0,0,11.38,0
EMP1028,HR,53,70.76,7,5,9,11,73.85,81.17,8.0,1,71.26,0,1,16.1,0
EMP1029,Support,96,100.0,0,0,6,14,57.79,85.14,5.8,0,51.01,0,0,4.68,0
EMP1030,Finance,67,100.0,1,0,9,11,68.69,70.42,0,1,79.04,0,0,6.82,0
EMP1031,Finance,49,100.0,2,0,4,16,49.45,72.28,0,3,61.12,1,1,10.49,0
EMP1032,Sales,45,100.0,1,0,8,12,100.0,79.72,7.3,0,100.0,0,0,2.7,0
EMP1033,Operations,4,87.72,3,1,5,15,84.17,78.87,5.0,0,89.49,0,0,6.03,0
EMP1034,HR,93,87.1,2,0,10,10,67.7,81.28,0,1,69.36,0,2,7.8,0
EMP1035,Support,83,100.0,0,0,7,13,76.41,63.67,13.9,2,76.81,1,0,2.16,0
EMP1036,Sales,9,76.96,7,3,4,16,68.11,80.74,2.5,1,79.39,1,0,12.96,0
EMP1037,Engineering,16,92.22,0,1,8,12,95.09,71.53,3.1,0,89.47,0,0,6.2,0
EMP1038,Sales,13,94.82,0,0,8,12,95.92,87.32,2.5,0,97.75,0,0,2.53,0
EMP1039,Operations,43,91.29,2,2,5,15,62.97,70.54,14.2,2,62.04,0,0,11.52,0
EMP1040,Sales,87,80.23,6,2,9,11,80.97,80.33,4.1,0,81.54,0,0,3.4,0
EMP1041,HR,33,100.0,0,0,8,12,70.92,75.26,7.3,1,72.66,0,0,2.84,0
EMP1042,Finance,81,70.96,5,4,6,14,56.38,79.33,7.2,3,51.68,0,0,13.21,1
EMP1043,Support,73,89.09,0,0,5,15,84.6,77.95,4.0,1,84.69,0,0,1.96,0
EMP1044,Sales,64,98.86,0,0,0,20,60.99,78.39,11.6,0,54.35,0,0,0.0,0
EMP1045,HR,13,96.23,2,1,6,14,64.46,81.6,0,0,62.5,1,0,7.49,0
EMP1046,Sales,15,100.0,0,1,8,12,81.13,53.41,11.5,0,79.22,0,0,2.73,0
EMP1047,Operations,14,91.42,2,2,12,8,98.87,72.52,2.1,4,100.0,2,1,6.32,0
EMP1048,Sales,74,73.83,6,5,7,13,98.26,82.51,7.3,3,90.79,0,0,11.51,0
EMP1049,Engineering,10,100.0,0,0,5,15,89.23,59.29,7.7,0,96.94,2,0,7.95,0
EMP1050,HR,2,83.85,3,3,8,12,63.27,67.48,0,1,65.84,0,0,13.57,0
EMP1051,Support,11,100.0,0,0,8,12,72.92,70.09,0,0,76.5,1,0,4.74,0
EMP1052,HR,86,81.76,3,2,6,14,96.4,83.96,8.2,2,100.0,0,0,8.37,0
EMP1053,Support,89,79.92,4,2,4,16,76.82,79.28,0,0,70.27,0,0,5.25,0
EMP1054,Support,37,93.94,0,0,6,14,87.63,74.06,11.1,1,85.13,0,0,5.21,0
EMP1055,Finance,75,89.41,0,0,10,10,85.69,62.37,0,1,90.71,0,0,7.59,0
EMP1056,Operations,34,82.56,4,4,7,13,69.78,89.99,5.6,1,68.44,3,0,14.04,0
EMP1057,Operations,46,69.25,3,4,6,14,78.07,70.14,6.4,0,74.41,0,0,11.48,0
EMP1058,Finance,72,75.89,5,3,1,19,85.17,87.83,1.3,0,82.14,0,0,9.16,0
EMP1059,Support,38,84.88,6,0,11,9,51.42,89.74,0,2,53.26,1,0,12.14,0
EMP1060,Engineering,70,62.68,8,6,8,12,77.92,73.83,10.4,0,75.01,0,0,18.16,0
EMP1061,HR,81,81.28,5,1,10,10,50.99,71.67,0,0,42.02,0,0,6.11,0
EMP1062,Engineering,42,82.98,5,1,13,7,88.83,72.92,0,3,94.13,0,0,10.52,0
EMP1063,Support,6,85.28,4,3,10,10,98.49,61.64,1.6,1,100.0,0,0,6.62,0
EMP1064,Sales,75,87.28,4,3,9,11,91.91,71.07,0,2,94.36,0,0,10.36,0
EMP1065,HR,88,100.0,0,0,2,18,58.93,88.43,7.3,0,61.73,1,0,5.26,0
EMP1066,HR,44,85.16,3,0,11,9,78.09,78.37,10.7,0,62.67,0,1,5.58,0
EMP1067,HR,17,92.67,1,0,11,9,87.26,69.48,11.1,1,89.28,1,0,6.27,0
EMP1068,Operations,20,79.56,8,3,3,17,89.83,67.01,5.0,1,83.57,0,0,5.94,0
EMP1069,Engineering,12,65.62,11,2,7,13,57.48,72.85,5.4,1,55.97,0,0,5.82,0
EMP1070,Support,64,94.27,1,1,6,14,46.45,61.82,7.6,3,38.37,0,3,10.41,0
EMP1071,Operations,82,89.81,1,1,0,20,90.21,76.79,14.0,0,92.64,0,0,4.27,0
EMP1072,Engineering,60,57.48,9,5,5,15,72.45,73.49,6.9,0,79.62,0,1,15.85,0
EMP1073,Finance,7,100.0,0,0,13,7,70.55,73.96,0,1,77.12,0,0,5.02,0
EMP1074,Finance,69,73.28,5,5,7,13,55.32,82.4,7.3,1,47.73,0,0,8.41,0
EMP1075,HR,22,100.0,0,0,6,14,76.63,62.5,5.5,0,78.67,1,0,3.01,0
EMP1076,Engineering,33,79.89,6,4,9,11,76.69,73.18,0,2,72.51,0,1,15.96,1
EMP1077,Support,82,87.12,1,1,4,16,62.65,87.72,0,0,63.44,0,2,9.98,0
EMP1078,HR,7,91.78,1,0,7,13,91.41,77.54,13.2,0,94.7,1,1,5.81,0
EMP1079,Operations,83,82.42,3,1,9,11,58.89,73.67,0,0,48.53,0,0,6.57,0
EMP1080,Support,77,100.0,1,0,12,8,84.74,73.67,10.5,1,89.82,0,0,6.11,0
EMP1081,Support,49,86.17,2,2,9,11,64.6,65.77,6.3,1,63.1,0,0,12.91,0
EMP1082,Engineering,51,94.15,1,1,6,14,87.17,86.21,0,0,97.82,0,0,3.98,0
EMP1083,Operations,1,100.0,0,0,10,10,97.1,63.71,3.6,0,100.0,1,0,1.78,0
EMP1084,Engineering,38,92.39,3,1,8,12,69.23,73.28,9.1,1,56.58,0,1,14.6,0
EMP1085,Sales,83,94.74,2,0,14,6,65.48,75.56,4.3,0,73.72,0,1,0.0,1
EMP1086,Finance,43,100.0,0,0,8,12,95.24,55.27,10.3,0,96.36,0,0,0.0,0
EMP1087,Finance,12,83.22,1,4,1,19,74.79,68.31,5.7,0,74.76,2,0,14.11,1
EMP1088,Sales,2,77.64,7,3,11,9,79.25,65.74,10.7,0,86.54,0,0,13.26,0
EMP1089,HR,72,63.91,7,4,6,14,94.57,64.0,4.8,0,94.29,0,0,13.68,1
EMP1090,HR,49,100.0,0,2,14,6,93.42,75.66,0,2,100.0,0,1,3.36,0
EMP1091,Engineering,71,100.0,0,1,7,13,100.0,76.6,0,0,94.3,0,0,0.93,0
EMP1092,Support,18,76.2,6,3,9,11,49.85,72.26,1.3,2,47.06,0,0,15.42,0
EMP1093,Sales,62,79.93,6,0,10,10,96.79,73.83,13.7,0,87.81,1,0,8.53,0
EMP1094,Engineering,41,74.92,6,5,8,12,93.82,74.91,4.0,0,100.0,0,0,8.95,0
EMP1095,Finance,53,87.38,3,2,14,6,69.02,84.45,3.6,2,80.83,2,1,11.7,1
EMP1096,HR,67,72.7,4,3,7,13,72.86,96.49,14.2,4,79.43,0,2,16.27,1
EMP1097,Engineering,8,94.49,0,0,2,18,80.48,74.75,4.2,1,81.57,1,3,11.21,0
EMP1098,HR,11,87.94,2,0,15,5,83.78,76.86,1.1,2,78.85,1,0,8.9,1
EMP1099,HR,33,100.0,0,0,1,19,63.17,72.02,0,1,60.84,1,0,8.89,0
EMP1100,Operations,53,78.96,6,2,12,8,93.92,84.52,8.4,0,100.0,3,0,5.73,0
EMP1101,Operations,93,88.47,2,1,10,10,77.19,65.02,9.2,3,68.44,0,1,9.66,0
EMP1102,Finance,68,89.96,0,0,15,5,69.66,89.39,0,0,70.67,0,0,8.11,0
EMP1103,Finance,39,100.0,0,0,4,16,69.83,87.58,0,0,73.76,0,0,0.0,0
EMP1104,HR,57,100.0,0,0,10,10,71.07,79.57,3.1,0,73.18,0,0,1.56,0
EMP1105,Finance,14,100.0,0,0,8,12,80.47,77.02,18.7,2,80.3,0,0,2.34,0
EMP1106,Operations,43,94.39,0,0,9,11,70.62,69.55,0,0,67.16,0,2,1.81,0
EMP1107,Support,23,100.0,0,0,5,15,93.96,81.09,0.7,1,87.83,1,1,3.49,0
EMP1108,Finance,15,75.53,8,6,4,16,59.66,70.85,0,0,68.46,0,0,18.93,0
EMP1109,Engineering,57,81.43,1,1,9,11,93.93,68.55,0.9,2,89.96,1,0,6.0,0
EMP1110,Support,80,90.15,3,1,5,15,79.62,74.29,7.1,2,77.8,0,0,5.62,0
EMP1111,Engineering,70,82.9,6,3,9,11,57.62,71.32,1.5,0,47.44,1,2,13.61,0
EMP1112,Engineering,47,85.62,3,0,10,10,76.11,85.33,4.9,4,75.76,0,0,3.84,0
EMP1113,Finance,6,92.51,0,2,7,13,71.52,79.32,1.3,2,68.6,0,0,11.76,0
EMP1114,Engineering,1,77.62,6,3,0,20,73.1,78.94,8.7,2,73.76,3,0,15.88,0
EMP1115,Finance,14,79.1,5,1,5,15,64.36,76.02,0,1,57.72,0,0,11.47,0
EMP1116,Support,54,89.96,2,1,13,7,91.25,69.76,6.4,4,89.3,0,0,6.14,0
EMP1117,Sales,1,84.44,6,4,5,15,51.41,85.2,3.8,2,54.13,1,1,16.57,0
EMP1118,Sales,55,83.45,5,2,15,5,51.92,75.45,4.7,0,57.19,0,0,9.46,0
EMP1119,Engineering,89,87.54,3,1,8,12,69.35,72.71,0,1,72.31,2,0,11.41,0
EMP1120,Operations,9,72.16,9,4,3,17,92.92,70.98,0,0,87.77,0,0,14.6,0
EMP1121,Engineering,94,79.17,4,3,1,19,52.53,83.46,8.3,1,54.26,3,0,14.04,0
EMP1122,Support,78,90.81,1,3,7,13,91.28,70.12,4.5,0,100.0,2,1,9.43,0
EMP1123,Operations,22,85.64,1,2,8,12,76.64,87.73,13.8,1,81.52,2,0,8.88,0
EMP1124,Finance,84,89.53,3,1,3,17,85.3,82.24,2.4,0,89.29,0,0,4.16,1
EMP1125,Engineering,82,89.01,3,3,5,15,75.44,73.06,0,1,78.56,2,0,8.59,1
EMP1126,Operations,65,97.03,1,1,8,12,80.92,78.33,0,1,89.51,1,0,3.46,0
EMP1127,Engineering,79,81.79,4,2,8,12,83.94,60.69,10.3,0,90.83,0,0,3.46,0
EMP1128,Operations,75,87.91,1,3,12,8,71.69,74.24,0,2,83.18,0,0,11.02,0
EMP1129,Engineering,54,73.9,6,2,11,9,55.79,84.48,0,0,64.25,2,0,16.0,0
EMP1130,Engineering,74,76.03,5,2,10,10,68.54,74.65,12.8,0,78.44,3,0,15.19,0
EMP1131,Operations,73,86.64,3,1,4,16,66.94,77.1,6.8,1,67.85,0,0,5.61,0
EMP1132,Operations,95,78.3,7,2,5,15,86.27,81.7,0,2,93.63,0,3,12.04,0
EMP1133,Support,80,94.14,1,0,11,9,76.53,65.23,0,0,74.25,0,0,6.2,0
EMP1134,Finance,59,95.61,0,0,9,11,64.2,74.64,8.0,2,63.36,0,0,0.0,0
EMP1135,Sales,64,78.37,6,3,4,16,51.9,83.91,0.1,0,53.9,0,0,14.53,0
EMP1136,Finance,93,91.57,0,0,0,20,67.37,68.78,8.9,1,70.78,2,0,3.76,0
EMP1137,Engineering,56,90.5,3,2,9,11,62.14,83.75,0,4,67.56,2,0,7.09,0
EMP1138,HR,77,100.0,2,0,10,10,69.1,88.74,12.8,4,75.28,0,0,5.42,0
EMP1139,Engineering,35,90.56,3,1,6,14,68.57,69.93,2.9,1,64.48,0,0,4.77,0
EMP1140,Operations,92,92.82,0,0,11,9,67.66,89.46,0,3,68.4,1,0,6.44,0
EMP1141,Operations,19,92.44,1,0,3,17,89.44,72.72,7.7,1,85.59,1,0,0.0,0
EMP1142,HR,34,86.06,5,3,5,15,80.99,90.76,1.3,3,83.55,1,0,8.23,0
EMP1143,Operations,29,99.06,0,0,11,9,68.07,75.22,4.5,0,62.49,1,2,8.78,0
EMP1144,Operations,57,91.94,1,2,6,14,61.84,76.74,4.4,2,54.76,0,0,11.28,0
EMP1145,Support,25,90.03,2,0,17,3,71.45,86.83,0,0,68.57,0,3,10.67,0
EMP1146,Operations,49,79.98,4,4,13,7,84.03,70.86,1.7,0,92.59,1,0,7.04,0
EMP1147,Finance,85,77.23,2,3,9,11,65.02,76.6,12.2,2,54.7,0,0,6.99,0
EMP1148,Operations,46,89.32,3,0,10,10,89.52,77.13,5.0,1,88.34,0,0,4.63,0
EMP1149,Sales,21,91.85,1,1,8,12,83.97,65.59,13.2,1,88.22,2,0,3.43,0
EMP1150,Support,12,100.0,0,0,2,18,95.0,68.96,3.0,0,90.28,0,0,2.51,0
EMP1151,Operations,89,94.59,1,1,13,7,80.59,70.22,1.1,2,80.9,1,1,10.82,0
EMP1152,Support,81,92.81,1,2,6,14,55.4,56.39,0,1,63.17,2,0,13.93,0
EMP1153,HR,32,100.0,0,0,7,13,67.41,79.65,6.7,0,61.02,1,2,6.94,0
EMP1154,Finance,20,100.0,0,0,11,9,70.09,77.54,0,1,71.28,0,0,9.84,0
EMP1155,HR,6,82.11,5,3,9,11,70.33,93.85,12.5,0,68.74,1,0,12.96,0
EMP1156,Sales,86,100.0,1,0,6,14,66.39,71.8,7.0,0,73.21,0,0,4.15,0
EMP1157,Engineering,10,75.5,4,5,11,9,84.14,84.7,1.2,1,86.89,2,0,11.77,0
EMP1158,HR,5,74.65,5,3,10,10,57.93,84.52,7.9,1,58.34,1,0,13.76,0
EMP1159,Support,74,100.0,0,0,8,12,57.9,92.5,0,0,67.1,1,0,0.0,0
EMP1160,HR,43,86.92,3,0,7,13,62.85,75.47,7.3,2,60.3,0,0,9.66,0
EMP1161,Finance,37,75.78,5,4,5,15,73.83,65.97,7.7,0,73.55,1,0,13.92,0
EMP1162,Sales,58,100.0,0,1,11,9,64.26,74.24,2.5,1,67.91,0,0,4.83,0
EMP1163,Engineering,76,85.77,0,0,5,15,88.7,83.76,9.4,0,87.2,1,0,2.52,0
EMP1164,Sales,60,86.54,2,1,9,11,81.66,76.83,8.9,3,86.92,0,2,7.95,0
EMP1165,Sales,43,79.52,4,2,13,7,74.47,75.38,0,2,90.54,0,0,11.25,0
EMP1166,Finance,79,99.27,1,0,6,14,53.3,80.82,2.4,0,46.19,0,0,3.18,0
EMP1167,Support,85,85.71,2,2,13,7,66.66,72.83,0,1,66.65,1,0,13.6,0
EMP1168,Finance,13,88.03,3,4,8,12,67.36,73.57,1.2,0,66.0,0,1,11.03,0
EMP1169,Support,91,90.47,0,0,8,12,78.59,75.08,5.8,0,76.19,0,2,8.64,0
EMP1170,Sales,7,90.93,1,1,4,16,78.53,74.1,0,2,80.77,0,0,1.02,0
EMP1171,Support,87,100.0,0,0,6,14,84.95,60.14,0,0,72.21,0,0,4.41,0
EMP1172,Engineering,10,90.55,4,0,14,6,71.43,77.23,0.9,0,75.08,1,0,8.09,0
EMP1173,HR,27,86.7,3,2,12,8,59.43,69.97,0,0,56.03,1,0,14.12,0
EMP1174,Support,41,81.75,1,1,6,14,74.73,83.28,12.9,2,59.55,0,1,9.75,0
EMP1175,Engineering,39,90.75,3,2,12,8,77.44,79.55,5.0,0,71.9,0,0,5.43,0
EMP1176,Operations,26,92.4,3,2,13,7,76.53,69.96,10.9,1,76.59,0,0,9.52,0
EMP1177,HR,9,87.39,2,3,3,17,56.95,67.2,6.4,1,65.22,0,1,7.8,0
EMP1178,Operations,36,82.81,3,4,12,8,93.27,69.2,2.4,0,88.05,0,0,9.87,0
EMP1179,Operations,70,86.72,3,3,7,13,71.09,75.45,1.4,0,48.0,1,0,1.69,0
EMP1180,HR,93,68.62,9,3,3,17,69.5,79.47,0,0,54.49,1,0,10.94,0
EMP1181,Operations,34,98.78,0,0,6,14,81.11,70.05,0,0,79.45,0,0,7.64,0
EMP1182,Sales,89,81.36,5,0,6,14,93.34,78.62,7.6,1,88.43,0,2,9.36,0
EMP1183,Engineering,12,94.0,1,0,9,11,75.16,71.87,0,2,80.67,1,1,4.95,0
EMP1184,Engineering,63,87.16,3,1,5,15,77.81,85.91,2.5,0,80.09,0,1,5.38,0
EMP1185,Operations,23,96.76,2,0,9,11,76.86,78.91,8.9,0,83.35,0,0,6.55,0
EMP1186,Sales,83,65.64,11,6,4,16,91.44,82.34,19.4,0,91.51,2,0,20.1,0
EMP1187,Sales,77,78.58,4,3,8,12,87.95,69.12,0.2,0,98.24,0,1,10.51,0
EMP1188,HR,33,69.51,5,3,11,9,82.62,69.3,1.0,1,96.72,2,0,16.97,0
EMP1189,Finance,73,95.11,2,1,5,15,96.05,82.77,10.5,0,100.0,0,0,0.53,0
EMP1190,HR,28,100.0,0,0,13,7,65.12,75.42,12.9,1,62.98,0,0,1.12,0
EMP1191,Operations,6,83.66,4,1,3,17,94.51,72.19,7.3,0,96.02,0,1,5.53,0
EMP1192,Operations,91,90.69,1,0,6,14,93.8,76.48,6.1,0,100.0,2,0,1.44,0
EMP1193,HR,70,75.75,6,1,12,8,88.7,68.88,3.1,0,93.52,3,1,12.59,0
EMP1194,Engineering,50,100.0,3,1,5,15,63.66,79.78,0,1,58.41,0,0,0.0,0
EMP1195,Support,16,72.12,5,4,13,7,79.89,88.17,0,1,82.03,0,0,14.99,0
EMP1196,Finance,69,94.63,5,0,12,8,45.24,76.75,0,2,44.38,0,0,10.5,0
EMP1197,Sales,79,84.82,6,2,9,11,71.83,72.39,3.4,2,69.08,0,0,6.62,1
EMP1198,Engineering,45,100.0,0,0,7,13,51.42,86.31,4.2,0,58.82,0,0,7.06,0
EMP1199,Finance,71,77.81,2,4,3,17,64.33,72.85,2.6,0,57.79,0,0,12.92,0
EMP1200,Operations,23,100.0,0,0,15,5,63.32,79.99,0,1,59.57,2,0,11.16,0
EMP1201,Support,70,100.0,0,0,5,15,63.86,55.38,0,4,65.12,0,0,8.34,0
EMP1202,Operations,92,83.75,3,1,6,14,86.76,80.06,13.0,0,85.75,0,0,4.33,0
EMP1203,Engineering,52,100.0,0,0,11,9,56.57,67.76,9.8,4,60.53,0,0,5.32,0
EMP1204,Engineering,80,99.41,1,0,7,13,92.78,68.56,10.4,0,88.24,0,0,0.0,0
EMP1205,Support,87,100.0,0,0,1,19,58.55,79.32,0,1,65.02,0,1,1.35,0
EMP1206,Finance,79,72.52,6,5,6,14,75.85,64.55,7.4,1,80.57,2,0,10.06,0
EMP1207,Support,61,98.38,2,0,13,7,66.0,67.82,1.3,1,75.61,1,0,7.68,0
EMP1208,Sales,46,78.79,2,2,11,9,82.8,67.63,0,0,81.66,0,1,12.37,0
EMP1209,Operations,52,86.42,1,0,5,15,69.05,81.52,4.9,3,76.71,1,0,6.75,1
EMP1210,Operations,16,100.0,0,0,9,11,60.4,72.31,11.9,3,61.95,0,0,6.51,0
EMP1211,Operations,1,73.98,5,1,5,15,78.21,70.01,14.4,0,73.15,1,0,10.04,0
EMP1212,Sales,45,67.23,9,7,8,12,61.27,75.28,4.0,2,63.15,0,0,18.72,0
EMP1213,Sales,46,86.63,3,3,7,13,69.25,75.56,0.1,0,76.64,1,3,15.63,0
EMP1214,Sales,62,100.0,0,0,3,17,89.09,75.67,2.6,0,99.56,0,0,1.06,0
EMP1215,Finance,39,96.69,0,0,2,18,65.21,70.38,9.2,2,68.19,2,0,4.4,0
EMP1216,Operations,15,83.08,5,0,3,17,95.2,75.58,0.2,1,100.0,0,0,4.56,0
EMP1217,Finance,57,90.48,1,0,16,4,70.18,76.71,0,1,74.86,0,1,11.59,0
EMP1218,Finance,1,83.05,4,3,10,10,70.27,70.23,0,0,72.54,0,0,12.26,0
EMP1219,Engineering,92,89.61,1,1,5,15,90.07,69.33,6.1,0,88.75,0,0,0.0,0
EMP1220,Finance,22,95.5,3,1,14,6,91.68,78.19,5.8,0,100.0,0,0,7.12,0
EMP1221,Sales,82,97.86,0,1,10,10,68.43,76.05,0,0,74.78,0,0,6.67,0
EMP1222,Engineering,60,99.59,1,0,0,20,63.49,81.25,0,2,64.66,0,0,4.21,0
EMP1223,HR,11,91.18,1,2,15,5,55.19,82.76,16.8,0,54.11,2,1,13.09,0
EMP1224,Operations,62,80.36,4,2,12,8,82.57,73.41,6.8,0,90.91,1,0,7.81,0
EMP1225,Sales,7,100.0,1,0,10,10,62.46,81.39,0,0,63.14,0,0,2.09,0
EMP1226,Engineering,40,91.51,4,2,12,8,73.41,76.7,0,1,79.23,0,0,8.8,0
