employeeId,department,tenureMonths,month,year,attendanceRate,lateCount,absenceCount,leaveCount,averageWorkingHours,overtimeHours,halfDayCount,previousPerformanceScore,departmentAverage,performanceScore,attritionRisk
EMP-021,HR,39,2,2023,88.63,4,0,4,6.98,0.75,1,103.53,77.08,75.74,0
EMP-006,Marketing,25,10,2024,84.76,5,3,0,7.49,1.79,3,85.52,73.22,66.29,0
EMP-020,Finance,11,7,2023,93.56,1,1,5,7.19,7.92,0,78.97,79.07,79.04,0
EMP-041,Marketing,57,2,2026,92.31,4,3,1,7.76,13.83,2,66.5,67.26,63.53,0
EMP-029,Marketing,52,10,2026,80.04,2,0,4,8.27,3.5,1,95.58,73.08,80.03,0
EMP-032,Engineering,91,8,2026,83.21,10,3,6,7.99,8.88,1,80.88,75.44,53.99,0
EMP-032,Engineering,79,8,2025,69.2,9,3,5,7.33,0,2,86.94,79.69,53.14,0
EMP-026,HR,90,2,2026,90.86,4,1,4,8.89,3.1,3,88.83,71.47,72.6,0
EMP-010,HR,62,4,2026,97.0,3,1,3,7.04,3.92,0,63.37,78.1,67.61,0
EMP-023,Marketing,94,12,2023,87.78,1,2,4,8.14,2.1,1,56.98,74.65,65.81,0
EMP-040,Finance,119,2,2026,98.45,2,1,4,6.84,5.08,2,78.24,78.81,72.61,0
EMP-041,Marketing,30,11,2023,93.43,5,3,1,7.05,4.58,3,60.81,67.58,58.56,0
EMP-007,Engineering,90,2,2025,82.61,8,5,3,9.22,9.09,1,72.05,75.25,56.33,0
EMP-036,HR,51,3,2023,83.83,5,2,3,8.4,12.87,3,57.1,74.09,63.27,0
EMP-050,Sales,88,7,2023,94.74,1,0,6,7.92,12.94,3,62.87,63.24,72.39,0
EMP-032,Engineering,65,6,2024,69.82,7,4,3,9.02,0,0,91.23,77.36,54.95,0
EMP-042,Sales,132,1,2027,66.38,4,5,4,9.26,2.98,1,91.63,67.56,57.59,0
EMP-012,Finance,103,3,2025,70.04,7,6,4,8.64,6.9,3,75.99,80.64,49.9,0
EMP-021,HR,78,5,2026,88.9,4,1,2,7.35,8.63,2,102.32,74.99,73.56,0
EMP-043,Operations,56,12,2023,88.89,1,1,3,7.68,0,1,66.07,71.51,64.72,0
EMP-005,Finance,74,11,2024,92.26,1,0,4,7.49,4.73,3,83.32,76.93,78.89,0
EMP-045,Marketing,27,1,2025,93.1,1,0,4,7.34,11.19,1,66.05,73.52,79.1,0
EMP-005,Finance,54,3,2023,95.56,1,0,4,7.56,8.17,3,74.22,77.82,78.87,0
EMP-019,QA,60,8,2025,73.36,8,3,6,7.44,2.83,1,79.16,76.77,48.43,0
EMP-026,HR,87,11,2025,81.31,5,1,1,6.87,7.68,3,90.38,77.24,69.34,0
EMP-025,Engineering,55,2,2026,98.31,0,1,4,6.65,6.64,1,56.78,76.88,71.23,0
EMP-004,Finance,102,2,2027,96.57,6,3,2,8.94,7.57,3,67.59,75.45,60.67,0
EMP-041,Marketing,37,6,2024,86.01,2,3,7,8.85,14.56,3,71.15,73.96,64.28,0
EMP-010,HR,29,7,2023,97.88,1,1,4,7.12,0,2,66.57,77.87,71.34,0
EMP-030,QA,85,8,2025,95.8,2,1,2,7.0,6.54,2,49.53,76.76,61.79,0
EMP-014,Sales,15,7,2023,96.63,4,4,7,6.94,8.7,1,78.93,72.03,58.94,0
EMP-003,Marketing,86,7,2023,80.12,0,0,6,7.16,5.92,0,74.49,72.18,74.26,0
EMP-017,Engineering,116,11,2026,71.82,4,4,0,6.62,1.49,0,96.78,81.06,67.32,0
EMP-018,HR,60,6,2026,91.06,0,0,4,9.47,8.51,0,63.78,70.59,83.96,0
EMP-013,Finance,64,3,2024,78.17,1,0,3,6.66,0,0,68.23,79.4,68.15,0
EMP-006,Marketing,15,12,2023,81.2,2,1,4,9.08,6.45,0,87.94,76.78,79.36,0
EMP-026,HR,70,6,2024,80.69,3,1,5,8.47,4.4,1,87.64,69.16,68.88,0
EMP-028,Engineering,133,2,2027,88.27,2,2,3,7.36,6.11,3,93.73,80.86,70.47,0
EMP-020,Finance,41,1,2026,92.18,2,0,3,7.92,8.38,1,85.44,71.95,76.19,0
EMP-033,Engineering,63,2,2023,82.43,3,0,4,7.72,9.08,3,61.87,82.91,66.19,0
EMP-012,Finance,79,3,2023,76.78,5,3,4,6.81,7.61,3,89.62,77.11,57.2,0
EMP-022,Sales,67,12,2026,66.15,3,6,4,8.31,0,2,80.36,67.32,52.13,0
EMP-048,Sales,81,11,2023,84.6,3,0,0,6.61,8.83,1,68.61,71.2,69.57,0
EMP-030,QA,95,6,2026,96.33,1,1,6,7.65,1.9,1,51.42,79.29,71.53,0
EMP-007,Engineering,91,3,2025,65.43,8,5,6,9.38,0,2,80.96,76.24,46.57,0
EMP-043,Operations,83,3,2026,88.59,5,1,4,9.13,6.54,2,58.69,71.08,65.86,0
EMP-016,Engineering,82,1,2025,84.1,1,3,2,7.47,11.43,1,75.6,78.74,73.36,0
EMP-009,Marketing,85,9,2026,74.05,5,1,0,8.72,1.0,3,85.39,76.65,65.22,0
EMP-029,Marketing,46,4,2026,77.96,6,3,6,9.23,11.25,2,92.55,70.73,67.33,0
EMP-028,Engineering,101,6,2024,85.6,1,2,4,8.63,0,1,92.06,79.48,77.61,0
EMP-033,Engineering,72,11,2023,75.93,1,0,4,8.81,6.46,3,67.71,80.26,72.62,0
EMP-040,Finance,83,2,2023,97.07,1,0,1,8.49,1.33,0,89.8,73.18,82.06,0
EMP-013,Finance,77,4,2025,87.66,3,0,2,7.97,6.57,3,61.93,72.64,70.46,0
EMP-034,QA,22,4,2023,87.24,3,1,3,7.26,4.71,2,74.55,70.64,66.58,0
EMP-007,Engineering,70,6,2023,80.71,5,5,3,7.23,3.24,0,74.07,78.64,61.02,0
EMP-007,Engineering,107,7,2026,82.44,7,2,8,7.96,6.05,0,86.33,80.05,65.64,0
EMP-035,Finance,30,4,2025,92.94,3,1,3,6.55,12.5,1,66.3,79.71,69.14,0
EMP-002,HR,71,5,2025,67.77,8,2,0,8.75,9.05,0,52.25,77.74,54.54,0
EMP-034,QA,68,2,2027,80.83,6,2,3,8.49,2.97,1,81.28,79.54,66.51,0
EMP-017,Engineering,95,2,2025,75.92,8,6,4,7.43,10.86,2,91.04,76.95,57.28,0
EMP-011,HR,26,4,2024,93.99,3,3,2,6.55,8.85,3,80.67,78.93,65.96,0
EMP-050,Sales,128,11,2026,94.14,2,1,4,7.74,0.44,1,66.83,70.25,64.34,0
EMP-008,Marketing,43,10,2025,78.64,0,2,3,7.02,11.33,1,58.04,70.58,67.91,0
EMP-013,Finance,76,3,2025,84.09,5,2,2,9.46,7.53,3,63.36,76.5,62.02,0
EMP-041,Marketing,54,11,2025,93.44,2,3,3,8.89,0.82,2,65.86,69.69,61.81,0
EMP-020,Finance,24,8,2024,97.7,0,1,4,8.01,10.2,3,77.99,79.49,77.7,0
EMP-027,Marketing,64,4,2024,76.59,6,2,5,8.67,5.19,3,67.24,75.85,58.13,0
EMP-002,HR,80,2,2026,73.15,8,6,1,8.61,10.46,3,57.62,74.91,48.48,0
EMP-023,Marketing,100,6,2024,79.01,1,1,2,9.22,3.49,2,56.45,72.68,70.78,0
EMP-046,Finance,63,1,2025,88.8,3,0,1,8.69,8.52,1,90.74,76.72,77.92,0
EMP-023,Marketing,123,5,2026,84.58,3,0,1,7.3,7.13,3,55.03,70.45,65.36,0
EMP-034,QA,26,8,2023,81.71,7,2,4,7.58,1.58,1,84.33,70.43,59.2,0
EMP-009,Marketing,75,11,2025,86.79,4,2,1,8.95,10.06,1,78.62,73.29,75.09,0
EMP-012,Finance,115,3,2026,74.83,8,3,2,9.39,5.53,2,88.0,76.75,60.89,0
EMP-031,Engineering,114,4,2026,94.24,4,1,3,8.26,8.75,3,95.71,73.25,71.45,0
EMP-007,Engineering,100,12,2025,68.65,10,3,2,7.12,11.43,3,75.35,78.01,51.95,0
EMP-045,Marketing,11,9,2023,92.17,2,1,3,6.92,0.21,2,60.61,73.65,65.14,0
EMP-004,Finance,83,7,2025,93.64,7,3,2,9.24,13.07,0,73.1,78.8,70.74,0
EMP-037,QA,95,3,2024,78.24,10,2,3,7.45,7.41,0,85.77,72.24,61.34,0
EMP-031,Engineering,113,3,2026,81.94,5,0,2,6.5,7.86,1,87.54,77.62,73.19,0
EMP-038,Finance,96,8,2026,75.35,3,0,8,7.84,7.96,1,97.45,71.24,68.44,0
EMP-020,Finance,50,10,2026,98.99,1,1,4,7.68,7.28,0,88.09,71.83,79.27,0
EMP-027,Marketing,67,7,2024,81.57,4,5,7,7.33,11.24,2,62.01,76.89,57.62,0
EMP-017,Engineering,77,8,2023,70.71,6,6,6,8.61,3.58,3,94.15,82.61,53.55,0
EMP-036,HR,60,12,2023,81.68,3,3,2,8.97,13.05,3,60.14,76.23,61.29,0
EMP-045,Marketing,49,11,2026,92.33,2,0,3,7.46,0,0,65.3,73.62,67.86,0
EMP-017,Engineering,100,7,2025,65.13,6,5,5,8.76,14.95,1,95.15,80.02,59.03,0
EMP-022,Sales,63,8,2026,79.29,10,6,7,9.5,11.39,1,85.3,72.37,48.65,0
EMP-029,Marketing,56,2,2027,80.83,7,4,2,8.49,7.74,2,88.12,72.45,63.81,0
EMP-020,Finance,54,2,2027,96.65,2,1,0,9.03,1.98,3,81.46,71.54,74.67,0
EMP-043,Operations,81,1,2026,89.17,2,1,4,7.19,6.02,2,65.25,67.1,69.04,0
EMP-001,Operations,22,10,2023,90.21,3,2,1,8.69,4.12,2,89.28,66.51,70.2,0
EMP-013,Finance,59,10,2023,81.34,0,0,0,9.28,8.16,0,64.64,75.79,84.48,0
EMP-026,HR,97,9,2026,92.74,1,0,0,7.77,3.33,2,89.84,71.63,78.36,0
EMP-031,Engineering,107,9,2025,82.87,3,2,0,8.16,4.95,0,87.14,76.9,74.69,0
EMP-027,Marketing,83,11,2025,79.64,6,2,1,9.12,0,1,71.72,68.59,61.28,0
EMP-040,Finance,120,3,2026,93.52,3,0,6,6.63,7.3,1,78.02,79.13,75.71,0
EMP-009,Marketing,79,3,2026,87.87,9,2,6,9.37,9.21,0,78.9,73.08,67.1,0
EMP-023,Marketing,111,5,2025,87.46,1,0,2,7.03,10.46,0,59.24,67.49,73.07,0
EMP-012,Finance,82,6,2023,81.49,5,3,2,6.73,0,2,88.98,71.89,62.94,0
EMP-033,Engineering,80,7,2024,75.09,1,0,3,7.07,3.05,2,74.72,81.05,67.7,0
EMP-045,Marketing,32,6,2025,96.21,1,0,6,8.5,8.97,1,56.48,68.66,70.38,0
EMP-029,Marketing,53,11,2026,75.82,1,4,1,9.36,12.61,3,103.13,72.3,77.86,0
EMP-032,Engineering,68,9,2024,82.76,9,2,1,8.76,0.71,0,81.98,80.13,61.76,0
EMP-048,Sales,98,4,2025,82.71,6,2,3,8.51,1.58,1,72.73,67.17,63.63,0
EMP-026,HR,72,8,2024,91.48,2,2,2,8.48,12.74,1,79.26,73.4,79.97,0
EMP-035,Finance,9,7,2023,92.54,0,1,7,6.81,13.47,0,72.88,74.22,74.28,0
EMP-024,Engineering,50,12,2025,84.58,1,4,3,9.4,11.78,0,57.11,78.14,67.66,0
EMP-024,Engineering,52,2,2026,92.44,2,0,3,9.12,11.01,0,66.52,75.41,78.08,0
EMP-010,HR,45,11,2024,92.9,2,1,4,7.1,3.64,0,66.4,70.2,68.92,0
EMP-044,Operations,89,6,2023,80.2,7,2,6,6.54,11.12,0,64.18,69.98,51.23,0
EMP-047,HR,35,1,2024,65.62,9,4,2,9.16,9.23,1,88.4,70.58,60.48,0
EMP-031,Engineering,89,3,2024,88.56,7,2,3,8.12,7.79,1,85.35,79.44,65.97,0
EMP-010,HR,34,12,2023,98.97,1,1,4,8.6,5.13,2,55.12,77.63,72.06,0
EMP-005,Finance,95,8,2026,97.27,2,1,6,6.84,9.12,3,70.85,76.68,71.98,0
EMP-036,HR,93,9,2026,84.92,4,2,1,7.92,9.54,0,65.03,70.92,66.84,0
EMP-019,QA,70,6,2026,84.03,7,0,8,9.13,11.7,0,90.19,75.25,71.92,0
EMP-036,HR,50,2,2023,84.49,4,2,4,8.03,8.01,0,61.24,75.64,69.69,0
EMP-003,Marketing,120,5,2026,86.95,2,1,4,7.41,4.96,1,70.71,75.7,73.45,0
EMP-020,Finance,43,3,2026,93.89,1,0,3,7.79,8.16,2,85.22,77.69,80.88,0
EMP-044,Operations,107,12,2024,82.05,3,0,3,8.18,11.66,2,73.55,68.77,68.36,0
EMP-014,Sales,25,5,2024,90.88,5,0,3,6.75,5.07,0,87.73,72.47,66.86,0
EMP-032,Engineering,49,2,2023,67.77,4,5,4,8.48,7.1,1,77.79,77.29,55.72,0
EMP-037,QA,101,9,2024,81.12,6,3,0,7.43,5.72,1,84.94,70.98,61.91,0
EMP-002,HR,50,8,2023,82.08,7,5,3,8.05,0.62,3,60.01,73.01,45.43,0
EMP-003,Marketing,114,11,2025,89.88,1,2,0,7.09,1.26,3,73.36,67.35,66.67,0
EMP-016,Engineering,87,6,2025,86.05,2,3,6,8.52,10.53,2,74.12,82.0,68.72,0
EMP-009,Marketing,69,5,2025,83.71,6,0,4,7.24,5.92,3,84.33,76.43,70.26,0
EMP-031,Engineering,96,10,2024,89.69,2,0,3,7.85,7.88,0,92.16,78.54,79.23,0
EMP-033,Engineering,83,10,2024,85.34,1,0,3,7.25,2.51,1,66.53,82.79,66.35,0
EMP-048,Sales,86,4,2024,76.72,2,0,6,8.17,8.69,2,74.71,67.12,73.11,0
EMP-040,Finance,129,12,2026,96.67,0,1,3,8.48,3.18,0,91.44,80.05,86.39,0
EMP-031,Engineering,123,1,2027,93.7,5,0,3,8.56,0,1,94.7,77.32,72.48,0
EMP-002,HR,88,10,2026,80.32,7,5,3,7.52,6.76,0,49.12,75.08,52.05,0
EMP-019,QA,73,9,2026,90.65,1,3,1,7.46,12.09,3,84.03,73.83,70.95,0
EMP-012,Finance,109,9,2025,84.83,9,3,3,7.65,0,1,79.77,77.15,55.52,0
EMP-049,HR,65,7,2024,86.46,8,2,2,7.04,2.73,2,83.54,72.46,58.97,0
EMP-047,HR,43,9,2024,75.48,8,6,4,7.55,11.82,2,85.13,73.71,55.36,0
EMP-006,Marketing,34,7,2025,86.34,4,3,2,8.31,4.63,0,98.35,74.07,74.99,0
EMP-008,Marketing,18,9,2023,75.33,3,2,3,7.92,0.34,2,53.52,73.44,57.96,0
EMP-022,Sales,61,6,2026,68.83,9,2,6,7.75,4.56,2,73.16,65.13,50.92,0
EMP-036,HR,97,1,2027,80.47,5,3,4,9.2,13.15,3,56.76,78.0,63.23,0
EMP-036,HR,89,5,2026,86.26,5,3,1,7.93,10.01,0,65.62,71.98,65.6,0
EMP-007,Engineering,96,8,2025,73.3,10,4,7,8.48,9.75,2,74.2,82.53,46.26,0
EMP-030,QA,62,9,2023,92.03,0,0,0,9.29,0.28,3,63.97,76.67,76.26,0
EMP-013,Finance,69,8,2024,79.32,0,2,7,7.24,11.93,0,57.32,78.09,66.08,0
EMP-014,Sales,9,1,2023,83.95,6,3,1,7.93,0,2,76.83,70.19,59.14,0
EMP-009,Marketing,52,12,2023,96.64,8,4,1,8.56,12.8,3,86.72,73.5,69.88,0
EMP-038,Finance,68,4,2024,86.88,4,1,6,8.0,9.96,1,82.91,76.05,74.25,0
EMP-030,QA,58,5,2023,98.57,1,0,4,7.1,10.13,0,59.02,74.93,74.88,0
EMP-015,Operations,43,4,2023,97.66,3,1,3,7.32,10.92,1,99.53,73.7,81.63,0
EMP-035,Finance,3,1,2023,93.02,2,0,4,9.31,1.75,3,70.91,77.8,69.47,0
EMP-047,HR,69,11,2026,72.58,7,4,3,8.94,9.98,1,83.1,74.99,58.15,0
EMP-007,Engineering,65,1,2023,84.91,7,6,5,7.05,9.53,3,79.4,81.87,55.25,0
EMP-027,Marketing,85,1,2026,68.28,10,2,2,7.25,8.38,1,64.14,68.38,49.34,0
EMP-012,Finance,88,12,2023,75.0,9,3,5,9.28,4.45,2,84.01,78.93,57.62,0
EMP-036,HR,90,6,2026,91.75,3,0,3,7.66,0.53,0,55.98,76.45,67.03,0
EMP-019,QA,72,8,2026,84.79,8,3,3,7.98,13.31,1,76.72,74.43,59.25,0
EMP-019,QA,33,5,2023,84.59,2,1,4,7.1,2.18,0,81.81,78.57,73.3,0
EMP-021,HR,52,3,2024,88.57,8,2,3,7.29,3.07,3,89.21,70.54,64.62,0
EMP-035,Finance,24,10,2024,95.37,0,1,0,6.72,9.99,0,60.54,77.73,77.58,0
EMP-050,Sales,93,12,2023,93.52,2,0,3,7.68,2.3,0,72.38,70.86,73.77,0
EMP-050,Sales,87,6,2023,95.34,0,0,5,9.1,2.8,1,57.67,67.8,79.56,0
EMP-016,Engineering,95,2,2026,84.18,3,2,2,8.26,1.1,2,71.31,81.57,67.97,0
EMP-050,Sales,104,11,2024,94.5,1,1,3,8.42,12.14,1,70.69,68.93,76.88,0
EMP-048,Sales,106,12,2025,86.35,0,1,3,8.15,2.1,2,81.63,70.09,74.18,0
EMP-021,HR,75,2,2026,92.43,3,1,2,7.33,5.06,1,88.59,70.73,70.26,0
EMP-003,Marketing,100,9,2024,76.99,1,1,4,7.18,13.39,1,66.05,67.75,65.29,0
EMP-049,HR,50,4,2023,95.59,9,0,5,8.14,14.03,3,72.28,71.94,62.09,0
EMP-040,Finance,93,12,2023,98.6,0,0,2,7.95,7.47,2,82.6,77.52,82.48,0
EMP-032,Engineering,92,9,2026,79.83,6,2,3,6.74,14.93,3,86.97,73.85,57.47,0
EMP-031,Engineering,100,2,2025,90.14,1,1,3,6.75,8.31,0,98.2,74.86,75.52,0
EMP-036,HR,98,2,2027,91.05,1,2,4,7.12,3.46,2,57.42,69.32,61.87,0
EMP-006,Marketing,16,1,2024,82.93,3,1,4,9.19,0.5,3,90.92,73.69,75.71,0
EMP-033,Engineering,68,7,2023,80.87,0,2,6,6.63,0.88,3,75.24,81.99,61.21,0
EMP-033,Engineering,88,3,2025,86.36,2,1,5,7.64,10.27,0,71.11,81.07,68.16,0
EMP-002,HR,48,6,2023,69.89,10,4,4,6.57,4.78,0,55.93,71.15,36.75,0
EMP-042,Sales,91,8,2023,65.69,4,3,5,7.04,14.89,0,93.49,67.0,61.98,0
EMP-004,Finance,87,11,2025,94.97,4,0,1,7.46,0,3,74.86,80.29,68.58,0
EMP-033,Engineering,111,2,2027,80.35,1,1,3,8.49,3.94,3,64.04,74.23,70.8,0
EMP-032,Engineering,95,12,2026,77.42,9,2,3,6.69,1.74,2,92.76,73.94,57.36,0
EMP-033,Engineering,64,3,2023,79.0,3,1,5,6.78,14.32,2,67.79,79.99,67.8,0
EMP-040,Finance,121,4,2026,95.25,4,0,2,8.2,0.84,0,78.56,74.34,76.35,0
EMP-047,HR,39,5,2024,66.5,6,2,2,7.37,13.06,2,77.84,75.59,62.16,0
EMP-008,Marketing,10,1,2023,76.65,2,1,2,6.51,6.35,1,62.14,76.25,62.91,0
EMP-042,Sales,128,9,2026,69.74,5,2,3,8.98,9.55,1,80.04,63.4,66.82,0
EMP-037,QA,90,10,2023,81.14,7,6,4,8.41,10.75,2,77.68,73.7,55.51,0
EMP-035,Finance,44,6,2026,97.3,2,1,5,7.13,10.2,2,64.62,71.29,72.5,0
EMP-022,Sales,29,10,2023,65.63,9,6,4,8.06,4.7,1,81.23,66.97,42.81,0
EMP-037,QA,122,6,2026,69.43,10,2,4,8.17,1.31,3,73.67,79.14,47.23,0
EMP-027,Marketing,98,2,2027,72.96,6,5,4,7.48,4.53,3,66.2,72.28,43.31,0
EMP-041,Marketing,39,8,2024,91.73,2,3,6,7.71,11.7,3,63.35,68.18,62.16,0
EMP-044,Operations,103,8,2024,90.31,3,4,6,9.46,7.2,2,72.38,68.39,69.09,0
EMP-007,Engineering,92,4,2025,75.06,8,6,3,6.52,10.09,3,80.78,74.71,49.29,0
EMP-033,Engineering,101,4,2026,80.38,3,0,2,8.77,14.76,3,68.92,80.29,71.48,0
EMP-003,Marketing,92,1,2024,86.33,3,0,5,7.73,14.58,1,77.48,74.12,71.31,0
EMP-003,Marketing,91,12,2023,84.79,3,2,3,9.11,5.98,0,74.69,73.56,66.83,0
EMP-027,Marketing,96,12,2026,83.93,4,6,5,9.25,1.16,3,70.9,76.35,55.53,0
EMP-013,Finance,82,9,2025,75.31,2,1,0,9.31,1.51,1,68.48,77.63,71.61,0
EMP-034,QA,44,2,2025,93.07,7,1,3,7.36,10.73,0,80.06,76.0,67.2,0
EMP-020,Finance,36,8,2025,97.93,2,0,7,6.69,0,3,76.76,76.21,70.21,0
EMP-046,Finance,84,10,2026,93.17,3,2,2,7.33,1.61,0,98.89,80.1,74.38,0
EMP-049,HR,77,7,2025,84.7,4,0,8,8.1,0,3,84.62,78.29,61.22,0
EMP-030,QA,92,3,2026,97.6,3,0,5,7.84,0,3,55.5,76.78,68.28,0
EMP-047,HR,71,1,2027,78.79,5,2,5,8.12,2.19,3,76.83,70.99,56.71,0
EMP-019,QA,32,4,2023,91.35,4,4,3,8.23,5.46,1,90.47,70.66,69.81,0
EMP-045,Marketing,4,2,2023,93.12,0,0,0,6.77,12.35,3,64.19,74.0,75.43,0
EMP-025,Engineering,61,8,2026,94.31,1,0,6,6.66,13.06,0,54.9,77.77,70.17,0
EMP-044,Operations,96,1,2024,88.58,7,1,2,6.86,3.14,0,60.82,72.42,57.7,0
EMP-001,Operations,36,12,2024,94.59,2,1,5,8.87,0.74,2,85.1,66.47,76.73,0
EMP-021,HR,84,11,2026,82.35,2,3,4,9.21,1.97,0,101.56,73.28,77.95,0
EMP-041,Marketing,62,7,2026,91.79,3,3,2,8.93,3.92,2,62.56,73.33,61.31,0
EMP-048,Sales,107,1,2026,75.94,2,0,1,8.42,9.83,2,73.99,69.97,69.69,0
EMP-044,Operations,100,5,2024,95.37,0,1,1,7.4,13.84,0,68.21,67.2,75.89,0
EMP-009,Marketing,78,2,2026,81.39,2,0,4,8.69,7.27,3,81.77,71.08,76.2,0
EMP-015,Operations,77,2,2026,98.91,0,1,0,9.29,8.94,0,99.38,72.72,95.33,0
EMP-045,Marketing,16,2,2024,97.26,1,1,3,8.44,11.88,0,60.12,75.62,79.06,0
EMP-014,Sales,33,1,2025,78.84,5,3,5,7.31,7.94,2,81.1,63.13,59.64,0
EMP-003,Marketing,101,10,2024,82.04,0,0,3,8.54,5.05,3,75.39,70.76,73.75,0
EMP-008,Marketing,38,5,2025,76.41,3,0,0,8.74,13.58,1,51.15,73.32,64.0,0
EMP-046,Finance,86,12,2026,89.75,2,2,1,8.2,11.24,0,97.61,77.8,80.23,0
EMP-024,Engineering,56,6,2026,80.77,3,0,3,7.77,11.8,2,56.6,73.74,68.1,0
EMP-022,Sales,56,1,2026,77.11,8,6,4,9.36,9.31,1,75.41,64.71,56.8,0
EMP-034,QA,48,6,2025,81.73,8,1,2,8.54,2.51,1,77.61,74.46,61.65,0
EMP-029,Marketing,43,1,2026,73.53,1,3,1,7.19,10.27,3,101.2,68.66,66.96,0
EMP-028,Engineering,120,1,2026,89.49,1,1,5,9.03,11.76,3,96.87,82.3,83.25,0
EMP-036,HR,77,5,2025,89.3,1,2,2,8.06,4.05,2,58.97,74.54,62.62,0
EMP-041,Marketing,55,12,2025,90.89,5,1,3,8.92,5.82,1,59.4,71.01,67.13,0
EMP-032,Engineering,60,1,2024,70.08,9,2,5,7.53,6.67,3,85.2,81.37,49.46,0
EMP-024,Engineering,28,2,2024,83.6,8,1,4,7.02,1.94,2,67.34,81.25,54.26,0
EMP-026,HR,94,6,2026,85.02,5,0,2,9.11,8.75,3,85.37,71.13,76.3,0
EMP-015,Operations,58,7,2024,93.31,1,0,3,6.95,13.72,0,93.76,74.43,87.32,0
EMP-022,Sales,51,8,2025,79.42,9,2,6,8.33,10.8,0,82.05,64.52,55.56,0
EMP-006,Marketing,13,10,2023,91.44,1,1,3,8.94,14.49,0,93.82,72.75,83.65,0
EMP-017,Engineering,82,1,2024,74.26,8,3,1,7.19,9.39,1,88.91,78.08,59.22,0
EMP-023,Marketing,122,4,2026,77.79,6,1,2,7.65,0.26,0,55.7,73.84,60.91,0
EMP-042,Sales,108,1,2025,78.89,4,4,5,6.91,2.64,1,91.09,71.23,58.72,0
EMP-033,Engineering,100,3,2026,81.09,4,1,4,7.66,6.99,0,65.26,78.76,65.13,0
EMP-049,HR,70,12,2024,97.08,3,1,2,6.93,6.14,3,71.98,74.72,71.23,0
EMP-011,HR,42,8,2025,85.09,3,2,3,6.51,11.29,3,87.43,77.45,65.56,0
EMP-034,QA,40,10,2024,93.25,5,1,2,7.14,2.04,2,88.57,72.92,70.37,0
EMP-050,Sales,116,11,2025,96.66,2,0,4,8.64,6.73,1,71.19,72.12,77.67,0
EMP-038,Finance,70,6,2024,91.61,3,0,5,9.08,8.77,1,82.58,77.73,74.72,0
EMP-044,Operations,109,2,2025,81.45,7,4,3,7.82,1.05,3,74.04,70.35,46.71,0
EMP-010,HR,41,7,2024,97.04,2,1,4,7.17,7.52,0,67.92,74.63,77.55,0
EMP-032,Engineering,70,11,2024,67.69,9,2,4,8.51,1.94,1,84.1,74.39,51.81,0
EMP-010,HR,36,2,2024,94.28,1,0,4,7.53,12.42,2,57.8,69.1,70.5,0
EMP-033,Engineering,62,1,2023,83.4,3,0,1,7.77,10.85,0,63.11,81.45,76.64,0
EMP-002,HR,45,3,2023,78.65,9,5,6,9.15,0.15,2,62.03,70.67,41.51,0
EMP-034,QA,42,12,2024,78.61,0,3,5,8.71,11.75,2,78.23,79.22,70.73,0
EMP-030,QA,87,10,2025,98.38,1,1,4,8.17,6.99,2,63.08,79.73,70.29,0
EMP-016,Engineering,89,8,2025,80.91,1,1,4,7.65,8.49,1,74.93,74.22,66.91,0
EMP-002,HR,47,5,2023,65.19,3,6,1,6.83,2.37,3,55.87,70.82,38.11,0
EMP-002,HR,52,10,2023,77.36,5,2,2,7.04,11.29,2,62.85,72.75,62.84,0
EMP-021,HR,68,7,2025,87.6,2,1,8,6.88,11.75,1,102.55,69.18,69.64,0
EMP-045,Marketing,26,12,2024,96.22,0,1,2,8.61,1.44,1,54.1,76.68,75.98,0
EMP-008,Marketing,20,11,2023,89.1,2,0,1,8.75,2.2,2,59.34,74.56,72.64,0
EMP-001,Operations,34,10,2024,83.83,1,0,2,7.41,5.96,1,80.09,73.54,79.84,0
EMP-010,HR,35,1,2024,93.47,1,0,2,8.91,13.73,0,57.64,73.85,76.19,0
EMP-027,Marketing,75,3,2025,79.44,13,2,3,8.84,7.18,0,68.41,69.69,55.16,0
EMP-015,Operations,45,6,2023,95.52,0,1,6,6.61,0,0,83.73,72.14,73.84,0
EMP-025,Engineering,21,4,2023,98.07,3,0,5,9.45,11.43,2,64.76,74.91,80.91,0
EMP-045,Marketing,44,6,2026,92.69,2,1,7,7.71,11.68,2,65.93,74.31,69.57,0
EMP-036,HR,69,9,2024,92.84,4,0,4,6.9,8.04,2,57.77,72.08,66.58,0
EMP-022,Sales,37,6,2024,77.68,8,4,4,6.94,14.59,2,81.89,64.98,48.03,0
EMP-025,Engineering,41,12,2024,93.3,1,0,3,8.77,1.76,1,66.66,74.56,77.84,0
EMP-005,Finance,62,11,2023,95.34,0,1,3,7.61,11.35,2,81.11,77.91,78.21,0
EMP-046,Finance,59,9,2024,81.22,1,3,0,6.63,12.86,1,83.64,80.01,67.93,0
EMP-029,Marketing,10,4,2023,87.09,6,1,3,8.65,2.95,3,100.11,74.2,71.38,0
EMP-035,Finance,35,9,2025,92.74,1,1,0,7.85,2.72,2,70.15,72.61,69.93,0
EMP-003,Marketing,93,2,2024,89.53,1,2,2,9.24,4.13,2,78.66,71.37,74.34,0
EMP-040,Finance,99,6,2024,93.0,0,1,2,6.97,3.22,3,79.33,77.49,77.03,0
